$GPGGA,112733.000,4307.7774,N,00600.6954,E,1,08,1.0,18.2,M,49.0,M,,0000*6D
$GPGGA,112734.000,4307.7813,N,00600.6933,E,1,08,1.0,18.3,M,49.0,M,,0000*64
$GPGGA,112735.000,4307.7852,N,00600.6918,E,1,08,1.0,17.0,M,49.0,M,,0000*65
$GPGGA,112736.000,4307.7884,N,00600.6901,E,1,08,1.0,17.3,M,49.0,M,,0000*66
$GPGGA,112737.000,4307.7914,N,00600.6893,E,1,07,1.3,17.8,M,49.0,M,,0000*62
$GPGGA,112738.000,4307.7940,N,00600.6901,E,1,08,1.0,16.4,M,49.0,M,,0000*67
$GPGGA,112739.000,4307.7964,N,00600.6913,E,1,05,4.5,15.7,M,49.0,M,,0000*6E
$GPGGA,112740.000,4307.7991,N,00600.6927,E,1,07,1.4,16.2,M,49.0,M,,0000*6D
$GPGGA,112741.000,4307.8004,N,00600.6963,E,1,08,1.0,15.9,M,49.0,M,,0000*65
$GPGGA,112742.000,4307.8016,N,00600.7040,E,1,08,1.0,15.6,M,49.0,M,,0000*63
$GPGGA,112743.000,4307.8033,N,00600.7084,E,1,08,1.0,15.5,M,49.0,M,,0000*6E
$GPGGA,112744.000,4307.8053,N,00600.7127,E,1,08,1.0,16.0,M,49.0,M,,0000*61
$GPGGA,112745.000,4307.8070,N,00600.7164,E,1,08,1.0,16.2,M,49.0,M,,0000*64
$GPGGA,112746.000,4307.8085,N,00600.7200,E,1,08,1.0,16.2,M,49.0,M,,0000*6C
$GPGGA,112747.000,4307.8099,N,00600.7235,E,1,08,1.0,16.0,M,49.0,M,,0000*64
$GPGGA,112748.000,4307.8110,N,00600.7272,E,1,08,1.0,15.9,M,49.0,M,,0000*62
$GPGGA,112749.000,4307.8121,N,00600.7310,E,1,07,1.3,16.1,M,49.0,M,,0000*63
$GPGGA,112750.000,4307.8126,N,00600.7337,E,1,08,1.0,16.8,M,49.0,M,,0000*6C
$GPGGA,112751.000,4307.8129,N,00600.7356,E,1,08,1.0,17.5,M,49.0,M,,0000*69
$GPGGA,112752.000,4307.8126,N,00600.7363,E,1,08,1.0,17.6,M,49.0,M,,0000*60
$GPGGA,112753.000,4307.8125,N,00600.7369,E,1,08,1.0,18.0,M,49.0,M,,0000*61
$GPGGA,112754.000,4307.8119,N,00600.7372,E,1,08,1.0,18.2,M,49.0,M,,0000*61
$GPGGA,112755.000,4307.8117,N,00600.7372,E,1,08,1.0,16.7,M,49.0,M,,0000*65
$GPGGA,112756.000,4307.8118,N,00600.7371,E,1,07,1.1,13.7,M,49.0,M,,0000*61
